index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
634,HRH_25,Pharmaceutical personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/320,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,TUR,Turkey,,0.345,0.34500,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
635,HRH_25,Pharmaceutical personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/320,,,,PUBLISHED,Published,,1993,1993,,EUR,1993,1993,Europe,,,,,TUR,Turkey,,0.312,0.31200,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
636,HRH_25,Pharmaceutical personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/320,,,,PUBLISHED,Published,,1996,1996,,EUR,1996,1996,Europe,,,,,TUR,Turkey,,0.331,0.33100,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
637,HRH_25,Pharmaceutical personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/320,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,TUR,Turkey,,0.367,0.36700,,,,,"Includes Pharmacists</br> Data Source: WHO/Europe, HlthResDB, accessed October 2017"
638,HRH_25,Pharmaceutical personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/320,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,TUR,Turkey,,0.352,0.35200,,,,,Includes Pharmacists</br> Data Source: Ministry of Health
639,HRH_25,Pharmaceutical personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/320,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,TUR,Turkey,,0.355,0.35500,,,,,"Includes Pharmacists</br> Data Source: WHO/Europe, HlthResDB, accessed October 2017"
640,HRH_25,Pharmaceutical personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/320,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,,,,TUR,Turkey,,0.35,0.35000,,,,,Includes Pharmacist</br> Data Source: Ministry of Health statistics
641,HRH_25,Pharmaceutical personnel density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/320,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,TUR,Turkey,,0.351,0.35100,,,,,"Includes Pharmacists</br> Data Source: WHO/Europe, HlthResDB, accessed October 2017"
642,HRH_23,Number of other health workers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1971,1971,,EUR,1971,1971,Europe,,,,,TUR,Turkey,,10285,10285.00000,,,,,
643,HRH_23,Number of other health workers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1973,1973,,EUR,1973,1973,Europe,,,,,TUR,Turkey,,11025,11025.00000,,,,,
644,HRH_23,Number of other health workers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1980,1980,,EUR,1980,1980,Europe,,,,,TUR,Turkey,,11664,11664.00000,,,,,
645,HRH_23,Number of other health workers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1982,1982,,EUR,1982,1982,Europe,,,,,TUR,Turkey,,11830,11830.00000,,,,,
646,HRH_23,Number of other health workers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1987,1987,,EUR,1987,1987,Europe,,,,,TUR,Turkey,,12352,12352.00000,,,,,
647,HRH_23,Number of other health workers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1989,1989,,EUR,1989,1989,Europe,,,,,TUR,Turkey,,18869,18869.00000,,,,,
648,HRH_23,Number of other health workers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1996,1996,,EUR,1996,1996,Europe,,,,,TUR,Turkey,,39075,39075.00000,,,,,
649,HRH_23,Number of other health workers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,1998,1998,,EUR,1998,1998,Europe,,,,,TUR,Turkey,,41461,41461.00000,,,,,
650,HRH_23,Number of other health workers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,TUR,Turkey,,62035,62035.00000,,,,,
651,HRH_23,Number of other health workers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/103,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,TUR,Turkey,,79441,79441.00000,,,,,
652,HRH_30,Other health workers density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/106,,,,PUBLISHED,Published,,1996,1996,,EUR,1996,1996,Europe,,,,,TUR,Turkey,,0.657,0.65700,,,,,
653,HRH_30,Other health workers density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/106,,,,PUBLISHED,Published,,1998,1998,,EUR,1998,1998,Europe,,,,,TUR,Turkey,,0.676,0.67600,,,,,
654,HRH_30,Other health workers density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/106,,,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,TUR,Turkey,,0.869,0.86900,,,,,
655,HRH_30,Other health workers density (per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/106,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,TUR,Turkey,,0.914,0.91400,,,,,
656,WHS4_154,Antenatal care coverage - at least four visits (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/80,,,,PUBLISHED,Published,,2008-2013,2008-2013,,EUR,2008,2013,Europe,,,,,TUR,Turkey,,88.9,88.90000,,,,,"DHS 2013.  Hacettepe University Institute of Population Studies. 2013 Turkey Demographic and Health Survey. Ankara, Turkey: Hacettepe University Institute of Population Studies, T.R. Ministry of Development, TÜBİTAK; 2014."
657,HRH_41,Number of licensed qualified surgeons actively working,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4663,SWFTUR2011,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,TUR,Turkey,,6 104,6104.00000,,,,,
658,HRH_43,Number of licensed qualified anaesthesiologists actively working,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4661,SWFTUR2011,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,TUR,Turkey,,5 983,5983.00000,,,,,
659,HRH_42,Number of licensed qualified obstetricians actively working,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4662,SWFTUR2011,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,TUR,Turkey,,6 865,6865.00000,,,,,
660,HRH_40,Biomedical engineers density (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4584,,,,PUBLISHED,Published,,2017,2017,,EUR,2017,2017,Europe,,,,,TUR,Turkey,,0.12,0.12000,,,,,Reported number of biomedical engineers by country.
661,HRH_44,Number of biomedical engineers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4584,,,,PUBLISHED,Published,,2017,2017,,EUR,2017,2017,Europe,,,,,TUR,Turkey,,960,960.00000,,,,,Reported number of biomedical engineers by country.
662,HRH_40,Biomedical engineers density (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4584,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,TUR,Turkey,,<0.05,,,,,,Estimated number of biomedical engineers based on reported number of graduated students from biomedical engineering or similar university programs.
663,HRH_40,Biomedical engineers density (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4584,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,,,,TUR,Turkey,,0.12,0.12000,,,,,
664,HRH_45,Biomedical technicians density (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4584,,,,PUBLISHED,Published,,2017,2017,,EUR,2017,2017,Europe,,,,,TUR,Turkey,,No data,,,,,,
665,HRH_46,Number of biomedical technicians,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4584,,,,PUBLISHED,Published,,2017,2017,,EUR,2017,2017,Europe,,,,,TUR,Turkey,,No data,,,,,,
