index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
477,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,84.8,84.80000,,,,,
478,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,91.6,91.60000,,,,,
479,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,90.2,90.20000,,,,,
480,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,93.4,93.40000,,,,,
481,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,95.9,95.90000,,,,,
482,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,88.7,88.70000,,,,,
483,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,93.4,93.40000,,,,,
484,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,78.9,78.90000,,,,,
485,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,93.0,93.00000,,,,,
486,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,93.2,93.20000,,,,,
487,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,95.3,95.30000,,,,,
488,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,93.0,93.00000,,,,,
489,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,94.7,94.70000,,,,,
490,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,93.4,93.40000,,,,,
491,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,93.2,93.20000,,,,,
492,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,92.9,92.90000,,,,,
493,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,1.9,1.90000,,,,,
494,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,0.6,0.60000,,,,,
495,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,3.8,3.80000,,,,,
496,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,1.0,1.00000,,,,,
497,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,0.0,0.00000,,,,,
498,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,0.0,0.00000,,,,,
499,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,3.3,3.30000,,,,,
500,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,0.0,0.00000,,,,,
501,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,0.0,0.00000,,,,,
502,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,0.0,0.00000,,,,,
503,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,0.0,0.00000,,,,,
504,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,2.2,2.20000,,,,,
505,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,0.3,0.30000,,,,,
506,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,5.4,5.40000,,,,,
507,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,0.4,0.40000,,,,,
508,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,0.1,0.10000,,,,,
509,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,0.3,0.30000,,,,,
510,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,1.4,1.40000,,,,,
511,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,0.2,0.20000,,,,,
512,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,0.2,0.20000,,,,,
513,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,0.0,0.00000,,,,,
514,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,0.2,0.20000,,,,,
515,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,0.6,0.60000,,,,,
516,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,0.2,0.20000,,,,,
517,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,1.4,1.40000,,,,,
518,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,0.2,0.20000,,,,,
519,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,0.2,0.20000,,,,,
520,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,0.2,0.20000,,,,,
521,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,0.2,0.20000,,,,,
522,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,0.1,0.10000,,,,,
523,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,0.4,0.40000,,,,,
524,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,0.3,0.30000,,,,,
525,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,0.0,0.00000,,,,,
