index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
876,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,MLE,Male,,,,,,,,4.1,4.10021,,,,,
877,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,2.1,2.11584,,,,,
878,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,FMLE,Female,,,,,,,,0.6,0.58631,,,,,
879,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,TUR,Turkey,,MLE,Male,,,,,,,,3.7,3.73713,,,,,
880,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,2.4,2.40564,,,,,
881,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,FMLE,Female,,,,,,,,0.7,0.66640,,,,,
882,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,MLE,Male,,,,,,,,4.2,4.24717,,,,,
883,RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
884,RSUD_75,Funding method for substance use disorder prevention,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2569,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,State government,,,,,,
885,RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
886,RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
887,SA_0000001715,Counselling to children in families with alcohol problems,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2371,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
888,SA_0000001717,Prevention/counselling at workplaces for those with alcohol problems,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2373,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
889,SA_0000001713,Interventions/projects actively involving young people and civil society,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2367,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,.,,,,,,
890,SA_0000001702,Brief interventions as health promotion/disease prevention,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2359,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,.,,,,,,
891,MH_2,Mental health plan,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2951,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,2011,2011,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
892,MH_1,Mental health policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2950,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,2011,2011,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
893,SA_0000001721,Importance of measures for enhancing compliance with age limits,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2346,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,High importance,,,,,,
894,SA_0000001721,Importance of measures for enhancing compliance with age limits,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2346,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,Medium importance,,,,,,
895,SA_0000001721,Importance of measures for enhancing compliance with age limits,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2346,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,High importance,,,,,,
896,SA_0000001721,Importance of measures for enhancing compliance with age limits,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2346,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,High importance,,,,,,
897,SA_0000001723,Community-based interventions involving stakeholders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3778,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
898,RSUD_82,Standards of care for health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2576,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
899,RSUD_88,Groups and agencies for the prevention of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2582,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
900,RSUD_88,Groups and agencies for the prevention of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2582,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
901,RSUD_80,Health professionals mostly involved in treatment of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2574,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,Psychiatrists,,,,,,
902,RSUD_85,NGOs for alcohol use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2579,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
903,RSUD_83,"Standards of care for health professionals, maintenance",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2577,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
904,RSUD_83,"Standards of care for health professionals, maintenance",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2577,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
905,RSUD_85,NGOs for alcohol use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2579,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
906,SA_0000001746,"Alcohol, total  (recorded + unrecorded) per capita (15+) consumption with 95%CI, projections to 2025",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4402,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,2015,2015,,,TUR,Turkey,,,,,,,,,,,2.4 [1.8-2.9],2.40000,1.8,2.9,,,
907,SA_0000001746,"Alcohol, total  (recorded + unrecorded) per capita (15+) consumption with 95%CI, projections to 2025",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4402,PUBLISHED,Published,,2020,2020,,EUR,Europe,,,2020,2020,,,TUR,Turkey,,,,,,,,,,,2.4 [1.8-3.0],2.40000,1.8,3.0,,,
908,SA_0000001752,"Alcohol, total (recorded + unrecorded) per capita (15+) consumption, projected estimates for 2016",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,2.5 [1.8-3.2],2.50000,1.8,3.2,,,
909,SA_0000001758,15-19 years old former drinkers (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/457,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,MLE,Male,,,,,,,,15.8,15.80000,,,,,
910,SA_0000001763,Workplace representatives nationally involved to prevent and address alcohol-related harm,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4449,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
911,SA_0000001766,Legal obligation for schools to interact with parents regarding education and well-being,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4451,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
912,EC_direct_compliance,Compliance with bans on direct advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,,,,,,,,,,10,10.00000,,,,,
913,EC_direct_compliance,Compliance with bans on direct advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,10,10.00000,,,,,
914,EC_indirect_compliance,Compliance with bans on promotion and sponsorship,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,10,10.00000,,,,,
915,E6_pt_of_sale,Ban on advertising: Point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
916,M_svy_age_youth,Youth survey age range,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2725,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,,,,,,,,,,13-15,,,,,,
917,M_svy_age_adult,Adult survey age range,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2725,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,,,,,,,,,,15+,,,,,,
918,M_def_2_text_adult,Adult indicator 2 definition,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4571,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,,,,,,,,,,Daily tobacco smoking,,,,,,
919,M_survey_title_youth,Name of survey of youth,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4570,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,,,,,,,,,,Global Youth Tobacco Survey,,,,,,
920,M_smkless_def_text_adult,Adult smokeless tobacco use indicator definition,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4571,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,,,,,,,,,,Not available,,,,,,Data not reported / not available
921,E16_csr_promo_self,Ban on tobacco companies/tobacco industry publicizing their “Corporate Social Responsibility” activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4581,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
922,E16_csr_promo_self,Ban on tobacco companies/tobacco industry publicizing their “Corporate Social Responsibility” activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4581,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
923,EC_direct_compliance,Compliance with bans on direct advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,,,,,,,,,,8,8.00000,,,,,
924,PC_sfe_compliance,Compliance with regulations on smoke-free environments (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
925,EC_direct_compliance,Compliance with bans on direct advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
926,R_excise_incr,Tobacco excises increased over the survey period,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2760,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
927,M_def_1_prev_youth,Youth indicator 1 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,16.8,16.80000,,,,,
928,M_def_2_prev_youth,Youth indicator 2 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,10.4,10.40000,,,,,
929,R_Ad_val_average,Average - taxes as a % of cigarette price - ad valorem excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4596,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,,,,,,,,,,65.30,65.30000,,,,,
930,R_Ad_val_average,Average - taxes as a % of cigarette price - ad valorem excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4596,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,65.00,65.00000,,,,,
931,R_Other_average,Average - taxes as a % of cigarette price - other taxes,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4599,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,0.00,0.00000,,,,,
932,R_Sp_excise_average,Average - taxes as a % of cigarette price - specific excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4598,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,0.00,0.00000,,,,,
933,R_Sp_excise_average,Average - taxes as a % of cigarette price - specific excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4598,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
934,R_total_tax_average,Average - taxes as a % of cigarette price - total tax,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4600,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
935,R_VAT_average,Average - taxes as a % of cigarette price - value added tax,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4601,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
936,MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,MLE,Male,,,,,,,,11.3,11.30000,,,,,
937,SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4403,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,61.7 [58.7-64.6],61.70000,58.7,64.6,,,
938,SA_0000001754,"Alcohol, harmful use (15+), 12 month prevalence (%) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4404,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,3.2,,,,,,
939,SA_0000001754,"Alcohol, harmful use (15+), 12 month prevalence (%) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4404,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,MLE,Male,,,,,,,,5.6,,,,,,
940,SA_0000001722,Government support for community action,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2358,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
941,SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
942,SA_0000001730,Price measures,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3784,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
943,SA_0000001730,Price measures,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3784,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
944,SA_0000001731,Level of taxation adjusted for inflation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3785,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
945,SA_0000001731,Level of taxation adjusted for inflation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3785,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_WINE,Wine,,,,,Yes,,,,,,
946,SA_0000001734,Number of standard alcoholic drinks displayed on containers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3788,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_WINE,Wine,,,,,No,,,,,,
947,SA_0000001735,Alcohol content displayed on containers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3789,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
948,SA_0000001761,National guidelines for the prevention and reduction of alcohol-related harm in schools,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4447,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
949,SA_0000001756,"15-19 years old heavy episodic drinkers (drinkers only), %",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/458,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,MLE,Male,,,,,,,,29.9 [23-37.8],29.90000,23.0,37.8,,,
950,SA_0000001742,"Alcohol-attributable fractions (15+), road traffic crash deaths (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2332,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,MLE,Male,,,,,,,,7.1,,,,,,
951,SA_0000001742,"Alcohol-attributable fractions (15+), road traffic crash deaths (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2332,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,FMLE,Female,,,,,,,,3.5,,,,,,
952,SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2332,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,MLE,Male,,,,,,,,2.1,,,,,,
953,SA_0000001759,"15-19 years old, current drinkers (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,FMLE,Female,,,,,,,,1.5 [1.2-1.8],1.50000,,,,,
954,MH_3,Stand-alone law for mental health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2956,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
955,MH_18,Mental health units in general hospitals (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2953,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,0.455,0.45483,,,,,
956,MH_13,Beds for mental health in general hospitals (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2962,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,4.673,4.67348,,,,,
957,MH_14,Community residential facilities (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2963,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,0.174,0.17375,,,,,
958,MH_15,Beds in community residential facilities (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2964,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,0.957,0.95693,,,,,
