index,GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
5263,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2018.0,2018,,EUR,2018,2018,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,9.1,9.10365,,,,,
5264,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2018.0,2018,,EUR,2018,2018,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,8.5,8.54105,,,,,
5265,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,12.3,12.26112,,,,,
5266,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,11.5,11.54297,,,,,
5267,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,12.9,12.94819,,,,,
5268,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,13.1,13.05338,,,,,
5269,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2008.0,2008,,EUR,2008,2008,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,18,18.04858,,,,,
5270,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,18.4,18.43260,,,,,
5271,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,17.4,17.36372,,,,,
5272,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,19.4,19.44581,,,,,
5273,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2002.0,2002,,EUR,2002,2002,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,26.7,26.74792,,,,,
5274,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2002.0,2002,,EUR,2002,2002,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,25.2,25.22307,,,,,
5275,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2002.0,2002,,EUR,2002,2002,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,28.2,28.22043,,,,,
5276,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2001.0,2001,,EUR,2001,2001,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,28.8,28.77548,,,,,
5277,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2001.0,2001,,EUR,2001,2001,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,27.1,27.13938,,,,,
5278,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1997.0,1997,,EUR,1997,1997,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,39.7,39.73011,,,,,
5279,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1996.0,1996,,EUR,1996,1996,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,40.1,40.12766,,,,,
5280,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1996.0,1996,,EUR,1996,1996,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,37.9,37.85204,,,,,
5281,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1996.0,1996,,EUR,1996,1996,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,42.3,42.28225,,,,,
5282,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1991.0,1991,,EUR,1991,1991,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,49.7,49.70280,,,,,
5283,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1991.0,1991,,EUR,1991,1991,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,55.5,55.49251,,,,,
5284,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1990.0,1990,,EUR,1990,1990,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,55.4,55.36130,,,,,
5285,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1990.0,1990,,EUR,1990,1990,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,52.2,52.23393,,,,,
5286,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1986.0,1986,,EUR,1986,1986,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,71.2,71.24446,,,,,
5287,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1985.0,1985,,EUR,1985,1985,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,71.1,71.06809,,,,,
5288,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1985.0,1985,,EUR,1985,1985,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,67.1,67.05650,,,,,
5289,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1985.0,1985,,EUR,1985,1985,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,74.9,74.90547,,,,,
5290,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1984.0,1984,,EUR,1984,1984,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,74.7,74.69905,,,,,
5291,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1980.0,1980,,EUR,1980,1980,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,84.8,84.76872,,,,,
5292,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1980.0,1980,,EUR,1980,1980,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,95.2,95.16330,,,,,
5293,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1979.0,1979,,EUR,1979,1979,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,94,93.98140,,,,,
5294,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1979.0,1979,,EUR,1979,1979,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,88.5,88.49741,,,,,
5295,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1974.0,1974,,EUR,1974,1974,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,113,112.96940,,,,,
5296,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1974.0,1974,,EUR,1974,1974,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,106.8,106.77070,,,,,
5297,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1974.0,1974,,EUR,1974,1974,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,118.8,118.81790,,,,,
5298,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1973.0,1973,,EUR,1973,1973,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,116.6,116.55318,,,,,
5299,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1969.0,1969,,EUR,1969,1969,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,136.8,136.78030,,,,,
5300,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1968.0,1968,,EUR,1968,1968,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,134.2,134.24957,,,,,
5301,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1968.0,1968,,EUR,1968,1968,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,127.5,127.48512,,,,,
5302,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1968.0,1968,,EUR,1968,1968,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,140.6,140.63242,,,,,
5303,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1963.0,1963,,EUR,1963,1963,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,156.4,156.39547,,,,,
5304,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1963.0,1963,,EUR,1963,1963,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,147.8,147.79723,,,,,
5305,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1963.0,1963,,EUR,1963,1963,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,164.6,164.57720,,,,,
5306,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1962.0,1962,,EUR,1962,1962,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,161.8,161.82214,,,,,
5307,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1962.0,1962,,EUR,1962,1962,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,152.7,152.66599,,,,,
5308,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1958.0,1958,,EUR,1958,1958,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,192,191.95271,,,,,
5309,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1957.0,1957,,EUR,1957,1957,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,185.4,185.35841,,,,,
5310,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1957.0,1957,,EUR,1957,1957,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,173.9,173.94797,,,,,
5311,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1957.0,1957,,EUR,1957,1957,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,196.2,196.20112,,,,,
5312,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2016.0,2016,,EUR,2016,2016,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,11.9,11.91531,,,,,
5313,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2016.0,2016,,EUR,2016,2016,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,11.2,11.17898,,,,,
5314,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2016.0,2016,,EUR,2016,2016,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,12.6,12.61914,,,,,
5315,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2015.0,2015,,EUR,2015,2015,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,12.6,12.63714,,,,,
5316,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,17,16.99110,,,,,
5317,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2010.0,2010,,EUR,2010,2010,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,17.3,17.32582,,,,,
5318,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2010.0,2010,,EUR,2010,2010,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,16.4,16.39503,,,,,
5319,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2010.0,2010,,EUR,2010,2010,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,18.2,18.20796,,,,,
5320,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,23.9,23.93196,,,,,
5321,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,26.7,26.66355,,,,,
5322,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2004.0,2004,,EUR,2004,2004,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,27.5,27.46045,,,,,
5323,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2004.0,2004,,EUR,2004,2004,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,26,25.98059,,,,,
5324,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2000.0,2000,,EUR,2000,2000,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,39.7,39.67211,,,,,
5325,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1999.0,1999,,EUR,1999,1999,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,40.9,40.91771,,,,,
5326,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1999.0,1999,,EUR,1999,1999,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,38.9,38.93067,,,,,
5327,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1999.0,1999,,EUR,1999,1999,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,42.8,42.77498,,,,,
5328,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1994.0,1994,,EUR,1994,1994,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,55.8,55.75068,,,,,
5329,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1994.0,1994,,EUR,1994,1994,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,60.3,60.28603,,,,,
5330,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,61.8,61.78045,,,,,
5331,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,59.4,59.38101,,,,,
5332,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1988.0,1988,,EUR,1988,1988,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,83,83.02227,,,,,
5333,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1988.0,1988,,EUR,1988,1988,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,80.4,80.38110,,,,,
5334,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1988.0,1988,,EUR,1988,1988,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,85.6,85.55547,,,,,
5335,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1987.0,1987,,EUR,1987,1987,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,88,87.96230,,,,,
